TimeStamp,SampleNo,X-Axis,Y-Axis,Z-Axis,SensorType,SensorID
277,0,-0.573974609375,-0.653564453125,0.169677734375,0,3
331,1,-0.669921875,-0.585693359375,0.173583984375,0,3
392,2,-1.01123046875,-0.49658203125,0.276611328125,0,3
435,3,-1.174072265625,-0.6357421875,0.171630859375,0,3
465,4,-1.241943359375,-0.726318359375,0.202880859375,0,3
491,5,-1.241943359375,-0.726318359375,0.202880859375,0,3
507,6,-1.241943359375,-0.726318359375,0.202880859375,0,3
548,7,-1.032958984375,-0.707275390625,0.121826171875,0,3
586,8,-1.032958984375,-0.707275390625,0.121826171875,0,3
624,9,-0.8642578125,-0.566162109375,0.1826171875,0,3
689,10,-0.747802734375,-0.455810546875,0.17919921875,0,3
736,11,-0.825439453125,-0.458740234375,0.168701171875,0,3
785,12,-0.93896484375,-0.42431640625,0.290771484375,0,3
821,13,-0.959716796875,-0.3681640625,0.40087890625,0,3
883,14,-0.919677734375,-0.572021484375,0.419677734375,0,3
899,15,-0.96337890625,-0.480224609375,0.438720703125,0,3
910,16,-0.96337890625,-0.480224609375,0.438720703125,0,3
947,17,-0.84814453125,-0.5703125,0.424072265625,0,3
965,18,-0.84814453125,-0.5703125,0.424072265625,0,3
983,19,-0.815673828125,-0.652099609375,0.2890625,0,3
1053,20,-0.67578125,-0.71240234375,0.405029296875,0,3
1096,21,-0.544921875,-0.691650390625,0.340087890625,0,3
1168,22,-0.46728515625,-0.6015625,0.2314453125,0,3
1207,23,-0.307373046875,-0.53271484375,0.2529296875,0,3
1235,24,-0.456787109375,-0.41064453125,0.314697265625,0,3
1283,25,-0.392822265625,-0.474853515625,0.188720703125,0,3
1333,26,-0.43994140625,-0.357177734375,0.2421875,0,3
1380,27,-0.300537109375,-0.28466796875,0.268310546875,0,3
1440,28,-0.455810546875,-0.32470703125,0.345947265625,0,3
1475,29,-0.72900390625,-0.637451171875,0.513427734375,0,3
1521,30,-1.04150390625,-0.618896484375,0.478759765625,0,3
1572,31,-1.020263671875,-0.706787109375,0.604736328125,0,3
1635,32,-0.93408203125,-0.89794921875,0.6123046875,0,3
1688,33,-0.821044921875,-0.74853515625,0.68115234375,0,3
1732,34,-0.6796875,-0.742431640625,0.4990234375,0,3
1834,35,-0.50146484375,-0.904052734375,0.455322265625,0,3
1851,36,-0.50146484375,-0.904052734375,0.455322265625,0,3
1910,37,-0.88818359375,-0.79541015625,0.203369140625,0,3
1931,38,-0.88818359375,-0.79541015625,0.203369140625,0,3
1962,39,-0.85009765625,-1.500244140625,-0.10888671875,0,3
2010,40,-0.89208984375,-1.22412109375,0.135986328125,0,3
2061,41,-0.897705078125,-1.142578125,0.291259765625,0,3
2120,42,-0.797119140625,-0.927490234375,0.43896484375,0,3
2229,43,-0.763671875,-0.737060546875,0.3115234375,0,3
2262,44,-0.768310546875,-0.86865234375,0.228271484375,0,3
2282,45,-0.768310546875,-0.86865234375,0.228271484375,0,3
2305,46,-0.705322265625,-0.835693359375,0.265869140625,0,3
2356,47,-0.63525390625,-0.820068359375,0.22412109375,0,3
2409,48,-0.640625,-0.73046875,0.341064453125,0,3
2661,49,-0.49365234375,-0.716552734375,0.312744140625,0,3
2761,50,-0.419189453125,-0.705078125,0.223388671875,0,3
2809,51,-0.4501953125,-0.538330078125,0.26806640625,0,3
2823,52,-0.4501953125,-0.538330078125,0.26806640625,0,3
2851,53,-0.364501953125,-0.518310546875,0.2626953125,0,3
2867,54,-0.364501953125,-0.518310546875,0.2626953125,0,3
2876,55,-0.364501953125,-0.518310546875,0.2626953125,0,3
2899,56,-0.453369140625,-0.5126953125,0.16943359375,0,3
2909,57,-0.453369140625,-0.5126953125,0.16943359375,0,3
2936,58,-0.509521484375,-0.565185546875,0.263916015625,0,3
2996,59,-0.436279296875,-0.485595703125,0.23046875,0,3
3090,60,-0.660400390625,-0.53271484375,0.222900390625,0,3
3159,61,-0.941162109375,-0.60546875,0.247802734375,0,3
3271,62,-1.0654296875,-0.694091796875,0.184326171875,0,3
3316,63,-1.029541015625,-0.640869140625,0.223388671875,0,3
3361,64,-0.968505859375,-0.583984375,0.28564453125,0,3
3405,65,-0.97021484375,-0.411865234375,0.771484375,0,3
3434,66,-0.9384765625,-0.270263671875,0.39404296875,0,3
3454,67,-0.9384765625,-0.270263671875,0.39404296875,0,3
3475,68,-0.916015625,-0.473876953125,0.1611328125,0,3
3493,69,-0.916015625,-0.473876953125,0.1611328125,0,3
3528,70,-0.9580078125,-0.5087890625,0.173828125,0,3
3594,71,-0.85986328125,-0.396240234375,0.224609375,0,3
3646,72,-0.91455078125,-0.452392578125,0.2412109375,0,3
3674,73,-0.882080078125,-0.489501953125,0.171875,0,3
3715,74,-0.834228515625,-0.482177734375,0.200927734375,0,3
3776,75,-0.7470703125,-0.470458984375,0.168701171875,0,3
3848,76,-0.730224609375,-0.4111328125,0.2080078125,0,3
3894,77,-0.734130859375,-0.423583984375,0.206298828125,0,3
3924,78,-0.748779296875,-0.419921875,0.158935546875,0,3
4007,79,-0.885986328125,-0.426513671875,0.21337890625,0,3
4183,80,-0.92138671875,-0.435302734375,0.3056640625,0,3
4224,81,-0.84423828125,-0.50390625,0.33544921875,0,3
4275,82,-0.830322265625,-0.4736328125,0.2919921875,0,3
4317,83,-0.740478515625,-0.51513671875,0.32421875,0,3
4349,84,-0.81494140625,-0.4970703125,0.336181640625,0,3
4371,85,-0.81494140625,-0.4970703125,0.336181640625,0,3
4395,86,-0.79296875,-0.539794921875,0.242919921875,0,3
4424,87,-0.79296875,-0.539794921875,0.242919921875,0,3
4444,88,-0.79296875,-0.539794921875,0.242919921875,0,3
4521,89,-0.891845703125,-0.699462890625,0.31689453125,0,3
4629,90,-0.822509765625,-0.82421875,0.255615234375,0,3
4669,91,-0.680908203125,-0.946044921875,0.216796875,0,3
4711,92,-0.640625,-0.968017578125,0.1533203125,0,3
4736,93,-0.48046875,-1.001708984375,0.03759765625,0,3
4761,94,-0.48046875,-1.001708984375,0.03759765625,0,3
4804,95,-0.42822265625,-0.970458984375,0.07958984375,0,3
4858,96,-0.293701171875,-1.008544921875,0.0224609375,0,3
4959,97,-0.012939453125,-1.01904296875,-0.060302734375,0,3
5065,98,0.305419921875,-0.812255859375,-0.18115234375,0,3
5142,99,0.502197265625,-0.825439453125,-0.333251953125,0,3
5182,100,0.47900390625,-0.82666015625,-0.272216796875,0,3
5231,101,0.597900390625,-0.61572265625,-0.052001953125,0,3
5270,102,0.597900390625,-0.61572265625,-0.052001953125,0,3
5292,103,0.710693359375,-0.513427734375,-0.078125,0,3
5331,104,0.7587890625,-0.47265625,-0.00634765625,0,3
5358,105,0.7587890625,-0.47265625,-0.00634765625,0,3
5503,106,0.86962890625,-0.4306640625,0.03271484375,0,3
5566,107,0.943603515625,-0.562744140625,0.01611328125,0,3
5601,108,0.844482421875,-0.50537109375,-0.030029296875,0,3
5629,109,0.90234375,-0.458740234375,0.077880859375,0,3
5653,110,0.90234375,-0.458740234375,0.077880859375,0,3
5678,111,0.932373046875,-0.547607421875,-0.092041015625,0,3
5701,112,0.932373046875,-0.547607421875,-0.092041015625,0,3
5715,113,0.968017578125,-0.419677734375,0.03515625,0,3
5743,114,0.968017578125,-0.419677734375,0.03515625,0,3
5767,115,0.85205078125,-0.586181640625,0.08544921875,0,3
5838,116,0.94580078125,-0.51611328125,-0.0048828125,0,3
5880,117,0.89794921875,-0.50732421875,0.130615234375,0,3
5912,118,0.8798828125,-0.553955078125,-0.026123046875,0,3
5970,119,0.809326171875,-0.475341796875,0.02490234375,0,3
6007,120,0.82275390625,-0.4345703125,0.052734375,0,3
6062,121,0.809326171875,-0.556640625,0.015625,0,3
6130,122,0.84765625,-0.625244140625,0.010498046875,0,3
6224,123,0.70947265625,-0.709716796875,0.019775390625,0,3
6280,124,1.087646484375,-0.78662109375,-0.191162109375,0,3
6318,125,0.835693359375,-0.908447265625,-0.29248046875,0,3
6358,126,1.028076171875,0.451416015625,0.05517578125,0,3
6440,127,1.028076171875,0.451416015625,0.05517578125,0,3
6560,128,0.38232421875,-0.46826171875,-1.37841796875,0,3
6662,129,-0.7822265625,-0.04345703125,0.16650390625,0,3
6724,130,-2.14892578125,-0.958984375,-0.218994140625,0,3
6777,131,-2.019287109375,-1.46484375,-0.22509765625,0,3
6801,132,-1.315185546875,-1.127197265625,0.07861328125,0,3
6819,133,-1.315185546875,-1.127197265625,0.07861328125,0,3
6934,134,-0.63037109375,-0.826904296875,-0.018798828125,0,3
7008,135,-0.95654296875,-0.428955078125,0.042236328125,0,3
7093,136,-1.019775390625,-0.35302734375,-0.017578125,0,3
7127,137,-0.90234375,-0.384765625,0.031494140625,0,3
7148,138,-0.90234375,-0.384765625,0.031494140625,0,3
7166,139,-0.90234375,-0.384765625,0.031494140625,0,3
7184,140,-0.81005859375,-0.404541015625,0.071044921875,0,3
7198,141,-0.81005859375,-0.404541015625,0.071044921875,0,3
7219,142,-0.81005859375,-0.404541015625,0.071044921875,0,3
7235,143,-0.830810546875,-0.364501953125,-0.021728515625,0,3
7250,144,-0.830810546875,-0.364501953125,-0.021728515625,0,3
7274,145,-0.795166015625,-0.464599609375,0.06787109375,0,3
7334,146,-0.80908203125,-0.428955078125,0.068115234375,0,3
7407,147,-0.8984375,-0.51171875,0.086669921875,0,3
7465,148,-0.864013671875,-0.52197265625,0.031982421875,0,3
7488,149,-0.869140625,-0.475830078125,0.05126953125,0,3
7522,150,-0.939208984375,-0.4775390625,0.128173828125,0,3
7600,151,-0.848876953125,-0.5146484375,0.1474609375,0,3
7684,152,-0.849365234375,-0.432373046875,0.098388671875,0,3
7738,153,-0.85107421875,-0.40673828125,0.099853515625,0,3
7816,154,-0.89013671875,-0.427490234375,0.15478515625,0,3
7848,155,-0.89013671875,-0.427490234375,0.15478515625,0,3
7903,156,-0.876220703125,-0.41748046875,0.100830078125,0,3
7931,157,-0.882568359375,-0.4111328125,0.13720703125,0,3
