TimeStamp,SampleNo,X-Axis,Y-Axis,Z-Axis,SensorType,SensorID
133,0,-0.888916015625,-0.278564453125,0.12060546875,0,3
169,1,-0.8583984375,-0.287353515625,0.1533203125,0,3
207,2,-0.873779296875,-0.30859375,0.13427734375,0,3
234,3,-0.873779296875,-0.30859375,0.13427734375,0,3
252,4,-0.865966796875,-0.40283203125,0.140625,0,3
294,5,-1.003173828125,-0.35693359375,0.139404296875,0,3
344,6,-0.91015625,-0.393310546875,0.107177734375,0,3
385,7,-0.91015625,-0.393310546875,0.107177734375,0,3
410,8,-0.906494140625,-0.3505859375,0.119873046875,0,3
439,9,-0.96533203125,-0.309814453125,0.19482421875,0,3
483,10,-0.914794921875,-0.3076171875,0.21875,0,3
543,11,-0.941650390625,-0.30029296875,0.1650390625,0,3
630,12,-0.857666015625,-0.299072265625,0.262451171875,0,3
695,13,-0.982177734375,-0.089599609375,0.578369140625,0,3
731,14,-0.858154296875,-0.386962890625,0.252685546875,0,3
765,15,-0.858154296875,-0.386962890625,0.252685546875,0,3
836,16,-0.968017578125,-0.39892578125,0.185302734375,0,3
917,17,-0.966064453125,-0.315185546875,0.183349609375,0,3
951,18,-0.943603515625,-0.28955078125,0.1650390625,0,3
1053,19,-0.945556640625,-0.37841796875,0.208251953125,0,3
1102,20,-0.94677734375,-0.310791015625,0.20361328125,0,3
1134,21,-0.9521484375,-0.30712890625,0.160400390625,0,3
1159,22,-0.9521484375,-0.30712890625,0.160400390625,0,3
1177,23,-0.906982421875,-0.286865234375,0.17236328125,0,3
1221,24,-0.94140625,-0.329833984375,0.251220703125,0,3
1302,25,-0.94970703125,-0.247314453125,0.25048828125,0,3
1322,26,-0.869140625,-0.317626953125,0.2529296875,0,3
1367,27,-0.950927734375,-0.324951171875,0.253662109375,0,3
1445,28,-0.962890625,-0.337158203125,0.259521484375,0,3
1527,29,-1.014892578125,-0.281005859375,0.2109375,0,3
1605,30,-0.9560546875,-0.17919921875,0.097412109375,0,3
1688,31,-0.968017578125,-0.14013671875,-0.021240234375,0,3
1796,32,-0.845703125,-0.109375,0.01123046875,0,3
1865,33,-0.836181640625,-0.1591796875,-0.007080078125,0,3
1925,34,-0.934326171875,-0.120849609375,0.052001953125,0,3
2009,35,-0.947509765625,-0.125244140625,0.03955078125,0,3
2042,36,-0.947509765625,-0.125244140625,0.03955078125,0,3
2091,37,-0.95361328125,-0.014404296875,-0.142578125,0,3
2116,38,-0.95361328125,-0.014404296875,-0.142578125,0,3
2155,39,-0.943115234375,0.25634765625,-0.102783203125,0,3
2244,40,-1.00146484375,0.046142578125,-0.265869140625,0,3
2350,41,-0.916748046875,0.09033203125,-0.634033203125,0,3
2412,42,-1.06591796875,-0.055419921875,-0.12158203125,0,3
2475,43,-1.09912109375,0.59814453125,-0.275634765625,0,3
2555,44,-0.862548828125,-0.0048828125,-0.314697265625,0,3
2604,45,-0.95166015625,0.032958984375,-0.105224609375,0,3
2639,46,-0.950927734375,-0.185546875,0.006103515625,0,3
2656,47,-0.950927734375,-0.185546875,0.006103515625,0,3
2682,48,-1.175537109375,-0.111083984375,0.174560546875,0,3
2706,49,-1.175537109375,-0.111083984375,0.174560546875,0,3
2723,50,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2738,51,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2751,52,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2765,53,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2781,54,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2794,55,-0.949951171875,-0.187744140625,-0.134033203125,0,3
2825,56,-1.00439453125,-0.328857421875,0.060546875,0,3
2914,57,-0.84423828125,-0.20849609375,0.141845703125,0,3
2980,58,-0.91552734375,-0.219970703125,0.238525390625,0,3
3039,59,-0.968505859375,-0.269775390625,0.28271484375,0,3
3099,60,-0.8603515625,-0.307373046875,0.3681640625,0,3
3124,61,-0.803466796875,-0.37841796875,0.41552734375,0,3
3141,62,-0.803466796875,-0.37841796875,0.41552734375,0,3
3184,63,-0.74609375,-0.427490234375,0.426025390625,0,3
3236,64,-0.796875,-0.4443359375,0.528564453125,0,3
3402,65,-0.73291015625,-0.56640625,0.49072265625,0,3
3522,66,-0.683349609375,-0.4443359375,0.546142578125,0,3
3599,67,-0.684814453125,-0.413330078125,0.493896484375,0,3
3688,68,-0.791015625,-0.548095703125,0.441162109375,0,3
3761,69,-0.63427734375,-1.406982421875,-0.044921875,0,3
3850,70,-0.547119140625,-0.685791015625,0.235107421875,0,3
3893,71,-0.547119140625,-0.685791015625,0.235107421875,0,3
3919,72,-0.5947265625,-0.66845703125,0.323974609375,0,3
3954,73,-0.687255859375,-0.704345703125,0.429443359375,0,3
3979,74,-0.687255859375,-0.704345703125,0.429443359375,0,3
4053,75,-0.495849609375,-0.386474609375,0.680419921875,0,3
4097,76,-0.51171875,-0.87109375,0.440185546875,0,3
4148,77,-0.51171875,-0.87109375,0.440185546875,0,3
4180,78,-0.51171875,-0.87109375,0.440185546875,0,3
4238,79,-0.565185546875,-0.67138671875,0.491943359375,0,3
4328,80,-0.473388671875,-0.736083984375,0.4892578125,0,3
4373,81,-0.5849609375,-0.727783203125,0.541748046875,0,3
4432,82,-0.4921875,-0.69921875,0.53564453125,0,3
4521,83,-0.457275390625,-0.763671875,0.486083984375,0,3
4536,84,-0.505126953125,-0.77001953125,0.49072265625,0,3
4576,85,-0.505126953125,-0.77001953125,0.49072265625,0,3
4605,86,-0.423095703125,-0.727783203125,0.488037109375,0,3
4629,87,-0.366943359375,-0.7509765625,0.573486328125,0,3
4659,88,-0.366943359375,-0.7509765625,0.573486328125,0,3
4714,89,-0.445068359375,-0.732421875,0.470703125,0,3
4735,90,-0.4306640625,-0.76904296875,0.51611328125,0,3
4764,91,-0.4306640625,-0.76904296875,0.51611328125,0,3
4794,92,-0.4306640625,-0.76904296875,0.51611328125,0,3
4824,93,-0.490966796875,-0.7421875,0.462158203125,0,3
4873,94,-0.533935546875,-0.778076171875,0.411376953125,0,3
4904,95,-0.533935546875,-0.778076171875,0.411376953125,0,3
4944,96,-0.538330078125,-0.7666015625,0.4248046875,0,3
4974,97,-0.59228515625,-0.843017578125,0.52734375,0,3
4996,98,-0.59228515625,-0.843017578125,0.52734375,0,3
5027,99,-0.624267578125,-0.73291015625,0.508056640625,0,3
5061,100,-0.624267578125,-0.73291015625,0.508056640625,0,3
5084,101,-0.80859375,-0.694580078125,0.302490234375,0,3
5178,102,-1.113037109375,-0.50537109375,0.201171875,0,3
5222,103,-1.113037109375,-0.50537109375,0.201171875,0,3
5267,104,-1.153076171875,-0.27783203125,0.11376953125,0,3
5285,105,-1.153076171875,-0.27783203125,0.11376953125,0,3
5313,106,-1.12548828125,-0.234130859375,0.1748046875,0,3
5370,107,-1.085693359375,-0.2236328125,0.158203125,0,3
5433,108,-1.017822265625,-0.25634765625,0.156494140625,0,3
5546,109,-0.802734375,-0.1728515625,0.17431640625,0,3
5665,110,-0.884033203125,-0.334716796875,0.260009765625,0,3
5763,111,-0.855224609375,-0.3369140625,0.267578125,0,3
5859,112,-0.955322265625,-0.23681640625,0.2578125,0,3
5923,113,-0.8603515625,-0.2724609375,0.177734375,0,3
5966,114,-0.87548828125,-0.2724609375,0.21728515625,0,3
5996,115,-0.8779296875,-0.236328125,0.1904296875,0,3
6023,116,-0.8779296875,-0.236328125,0.1904296875,0,3
6064,117,-0.809814453125,-0.32421875,0.188720703125,0,3
6099,118,-0.790283203125,-0.3125,0.194580078125,0,3
6147,119,-0.882080078125,-0.344970703125,0.204345703125,0,3
6244,120,-0.95947265625,-0.44775390625,0.17236328125,0,3
6293,121,-0.9453125,-0.44775390625,0.2509765625,0,3
6315,122,-0.9453125,-0.44775390625,0.2509765625,0,3
6349,123,-0.967529296875,-0.453857421875,0.268310546875,0,3
6480,124,-0.942138671875,-0.357666015625,0.23779296875,0,3
6503,125,-0.942138671875,-0.357666015625,0.23779296875,0,3
6553,126,-0.950927734375,-0.392333984375,0.313720703125,0,3
6654,127,-0.907470703125,-0.376220703125,0.224365234375,0,3
6783,128,-0.951416015625,-0.3056640625,0.267333984375,0,3
6839,129,-0.867919921875,-0.29248046875,0.176025390625,0,3
6938,130,-0.87353515625,-0.352294921875,0.21435546875,0,3
7004,131,-0.922119140625,-0.38232421875,0.20361328125,0,3
7116,132,-0.849365234375,-0.388671875,0.212158203125,0,3
7213,133,-0.942138671875,-0.302490234375,0.261962890625,0,3
7280,134,-0.94775390625,-0.369140625,0.181396484375,0,3
7357,135,-0.944091796875,-0.345947265625,0.257568359375,0,3
7440,136,-0.94384765625,-0.392578125,0.26318359375,0,3
7491,137,-0.945068359375,-0.402099609375,0.2509765625,0,3
7540,138,-0.94482421875,-0.395263671875,0.25927734375,0,3
7563,139,-0.93896484375,-0.392822265625,0.1845703125,0,3
7590,140,-0.93896484375,-0.392822265625,0.1845703125,0,3
7612,141,-0.87451171875,-0.3984375,0.1845703125,0,3
7636,142,-0.87451171875,-0.3984375,0.1845703125,0,3
7664,143,-0.873779296875,-0.391845703125,0.181396484375,0,3
7691,144,-0.873779296875,-0.391845703125,0.181396484375,0,3
7738,145,-0.873779296875,-0.397216796875,0.177978515625,0,3
7775,146,-0.86669921875,-0.39013671875,0.17626953125,0,3
7881,147,-0.939697265625,-0.396240234375,0.164794921875,0,3
7911,148,-0.946533203125,-0.386474609375,0.17626953125,0,3
7933,149,-0.946533203125,-0.386474609375,0.17626953125,0,3
7953,150,-0.8720703125,-0.310546875,0.17578125,0,3
7968,151,-0.8720703125,-0.310546875,0.17578125,0,3
7989,152,-0.8720703125,-0.310546875,0.17578125,0,3
8024,153,-0.866455078125,-0.38720703125,0.17724609375,0,3
8143,154,-0.940673828125,-0.393798828125,0.1875,0,3
8294,155,-0.94775390625,-0.302978515625,0.175537109375,0,3
8416,156,-0.9521484375,-0.310791015625,0.17529296875,0,3
8461,157,-0.953369140625,-0.389892578125,0.1826171875,0,3
8576,158,-0.948974609375,-0.3115234375,0.170654296875,0,3
8639,159,-0.942626953125,-0.30810546875,0.214599609375,0,3
8700,160,-0.942626953125,-0.30810546875,0.214599609375,0,3
8713,161,-0.942626953125,-0.30810546875,0.214599609375,0,3
8731,162,-0.93798828125,-0.37890625,0.2060546875,0,3
8748,163,-0.93798828125,-0.37890625,0.2060546875,0,3
8767,164,-0.944091796875,-0.389404296875,0.15673828125,0,3
8777,165,-0.944091796875,-0.389404296875,0.15673828125,0,3
8791,166,-0.944091796875,-0.389404296875,0.15673828125,0,3
8807,167,-0.944091796875,-0.389404296875,0.15673828125,0,3
8824,168,-0.94921875,-0.3837890625,0.1728515625,0,3
8839,169,-0.94921875,-0.3837890625,0.1728515625,0,3
8852,170,-0.94921875,-0.3837890625,0.1728515625,0,3
8868,171,-0.95263671875,-0.38427734375,0.171875,0,3
8882,172,-0.95263671875,-0.38427734375,0.171875,0,3
8901,173,-0.95263671875,-0.38427734375,0.171875,0,3
8947,174,-0.953857421875,-0.391357421875,0.1689453125,0,3
8980,175,-0.954833984375,-0.38671875,0.173828125,0,3
9010,176,-0.954833984375,-0.38671875,0.173828125,0,3
9041,177,-0.95849609375,-0.306396484375,0.17578125,0,3
9075,178,-0.9482421875,-0.295166015625,0.167724609375,0,3
9106,179,-0.9482421875,-0.295166015625,0.167724609375,0,3
9179,180,-0.960693359375,-0.294921875,0.21484375,0,3
9247,181,-0.958251953125,-0.2919921875,0.213134765625,0,3
9296,182,-0.874267578125,-0.2998046875,0.203369140625,0,3
9316,183,-0.86865234375,-0.377685546875,0.160888671875,0,3
9345,184,-0.86865234375,-0.377685546875,0.160888671875,0,3
9368,185,-0.873291015625,-0.304443359375,0.169189453125,0,3
9392,186,-0.873291015625,-0.304443359375,0.169189453125,0,3
9502,187,-0.9677734375,-0.37890625,0.165771484375,0,3
9545,188,-0.85400390625,-0.39697265625,0.213134765625,0,3
9612,189,-0.961181640625,-0.31201171875,0.174560546875,0,3
9666,190,-0.96240234375,-0.3896484375,0.163818359375,0,3
9691,191,-0.96240234375,-0.3896484375,0.163818359375,0,3
9712,192,-0.95361328125,-0.378173828125,0.16064453125,0,3
9732,193,-0.95361328125,-0.378173828125,0.16064453125,0,3
9776,194,-0.95068359375,-0.306396484375,0.15673828125,0,3
9854,195,-0.944580078125,-0.31103515625,0.160888671875,0,3
9908,196,-0.963134765625,-0.309814453125,0.173095703125,0,3
9984,197,-0.947265625,-0.311767578125,0.17578125,0,3
10064,198,-0.95068359375,-0.3115234375,0.173583984375,0,3
10209,199,-0.942626953125,-0.308837890625,0.166015625,0,3
10233,200,-0.945068359375,-0.383056640625,0.166748046875,0,3
10254,201,-0.945068359375,-0.383056640625,0.166748046875,0,3
10274,202,-0.945068359375,-0.383056640625,0.166748046875,0,3
10297,203,-0.94580078125,-0.377685546875,0.1708984375,0,3
10313,204,-0.94580078125,-0.377685546875,0.1708984375,0,3
10370,205,-0.937744140625,-0.386962890625,0.169921875,0,3
10431,206,-0.943603515625,-0.390869140625,0.167724609375,0,3
10467,207,-0.943603515625,-0.390869140625,0.167724609375,0,3
10503,208,-0.939208984375,-0.386962890625,0.177978515625,0,3
10572,209,-0.873046875,-0.38525390625,0.183349609375,0,3
10599,210,-0.955810546875,-0.380126953125,0.18115234375,0,3
10620,211,-0.955810546875,-0.380126953125,0.18115234375,0,3
10640,212,-0.955810546875,-0.380126953125,0.18115234375,0,3
10735,213,-0.871337890625,-0.380615234375,0.174072265625,0,3
10827,214,-0.951904296875,-0.310791015625,0.18359375,0,3
10936,215,-0.942138671875,-0.391357421875,0.169921875,0,3
11021,216,-0.871826171875,-0.38037109375,0.17626953125,0,3
11043,217,-0.871826171875,-0.38037109375,0.17626953125,0,3
11067,218,-0.944091796875,-0.393798828125,0.1640625,0,3
11082,219,-0.944091796875,-0.393798828125,0.1640625,0,3
11111,220,-0.874267578125,-0.398681640625,0.16943359375,0,3
11130,221,-0.874267578125,-0.398681640625,0.16943359375,0,3
11169,222,-0.946044921875,-0.3876953125,0.173583984375,0,3
11192,223,-0.946044921875,-0.3876953125,0.173583984375,0,3
11216,224,-0.950439453125,-0.385986328125,0.169677734375,0,3
11296,225,-0.945556640625,-0.381591796875,0.173583984375,0,3
